date_in_document,date_indexed,date_matches,inn_in_document,inn_indexed,inn_matches,issuer_in_document,issuer_indexed,message_id,name_matches,status
08.08.2024,05.08.2024,False,5005013891,1001004419,False,"Публичное акционерное общество ""Лесной""","Публичное акционерное общество ""Карат""",4320095,False,mismatch
09.08.2024,06.08.2024,False,9703103060,4205001098,False,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ЧИФ-КУЗБАСС""",4320725,False,mismatch
13.08.2024,08.08.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4321310,True,ok
14.08.2024,12.08.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4321723,True,ok
15.08.2024,13.08.2024,False,6164077483,9703103060,False,"Публичное акционерное общество ""ЭсЭфАй""","Публичное акционерное общество ""ВУШ Холдинг""",4321986,False,mismatch
15.08.2024,15.08.2024,True,9703103060,6164077483,False,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ЭсЭфАй""",4322211,False,mismatch
15.08.2024,19.06.2024,False,7717016198,5003003432,False,"Публичное акционерное общество ""Гостиничный комплекс ""Космос""","Публичное акционерное общество ""Агрокомбинат ""Московский""",4322223,False,mismatch
16.08.2024,14.08.2024,False,5615002700,9703103060,False,"Публичное акционерное общество ""Орскнефтеоргсинтез""","Публичное акционерное общество ""ВУШ Холдинг""",4322411,False,mismatch
19.08.2024,16.08.2024,False,9703103060,5615002700,False,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""Орскнефтеоргсинтез""",4322948,False,mismatch
20.08.2024,16.08.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4323054,True,ok
20.08.2024,31.07.2024,False,7401000473,6914000886,False,"Публичное акционерное общество ""Ашинский металлургический завод""","Публичное акционерное общество ""Электрооборудование тракторное и автомобильное""",4323111,False,mismatch
